Country,HTS_Code,Truncated_Mean_EU_Export_to_US_2022_2024H1_in_thousand ($),Export_Share
FR,490890,89.91766666666668,1.7669220414614294e-05
FR,490900,71.66529999999999,1.4082549389027638e-05
FR,491000,15.452666666666667,3.03651755487683e-06
FR,491110,472.7065666666667,9.288893748579885e-05
FR,491191,1257.2546333333335,0.0002470561131886772
FR,491199,1773.9787000000001,0.00034859468470561136
FR,500300,0.66425,1.305280719073472e-07
FR,500400,40.33438888888889,7.92588635788904e-06
FR,500500,11.978,2.353730139715777e-06
FR,500600,29.932,5.881770791615682e-06
FR,500710,5.355818181818182,1.0524420335100358e-06
FR,500720,103.22279999999999,2.0283738142081623e-05
FR,500790,54.2391,1.0658223778682418e-05
FR,510211,1.991,3.912403329582662e-07
FR,510219,0.289,5.6789782132063743e-08
FR,510330,1.055,2.0731218044749914e-07
FR,510510,3.762333333333333,7.393151913778586e-07
FR,510529,2.7720000000000002,5.447102978203485e-07
FR,510531,0.346,6.799053500932199e-08
FR,510539,6.104,1.1994630800488482e-06
FR,510610,8.07275,1.5863311892962546e-06
FR,510620,2.4154999999999998,4.746564662283736e-07
FR,510710,5.279428571428572,1.0374311361703155e-06
FR,510720,6.609,1.2986978204526274e-06
FR,510810,3.6823333333333337,7.235948364624086e-07
FR,510820,1.409625,2.769975662211431e-07
FR,510910,135.1498,2.6557535284401344e-05
FR,510990,4.914285714285714,9.656789448062248e-07
FR,511000,6.1965,1.2176397404198375e-06
FR,511111,3.0073636363636367,5.9096029654319e-07
FR,511119,10.735,2.1094751252169698e-06
FR,511120,8.459769230769231,1.662382185131215e-06
FR,511130,5.585178571428571,1.0975123676128014e-06
FR,511190,16.7425,3.2899755271490563e-06
FR,511211,3.024884615384615,5.944032466516392e-07
FR,511219,41.203266666666664,8.096624695949219e-06
FR,511220,5.74252380952381,1.128431404951716e-06
FR,511230,19.774733333333334,3.885822829479788e-06
FR,511290,40.9805,8.052850057657572e-06
FR,511300,10.11357142857143,1.987361653998741e-06
FR,520100,14.112454545454545,2.7731599272837937e-06
FR,520300,3.728666666666667,7.326995420176068e-07
FR,520411,3.7262222222222223,7.322191978396347e-07
FR,520419,1.5348000000000002,3.015950090529116e-07
FR,520420,1.5444,3.034814516427656e-07
FR,520511,0.452,8.882000527229347e-08
FR,520512,1.643,3.228567890760579e-07
FR,520535,5.458,1.072521214106588e-06
FR,520541,55.9135,1.098725080706279e-05
FR,520543,4.014,7.887688078827124e-07
FR,520611,3.134125,6.158694668673159e-07
FR,520641,0.84425,1.6589887046711008e-07
FR,520710,830.0385333333332,0.00016310625421874647
FR,520790,12.366333333333335,2.430039362534525e-06
FR,520811,1.9820000000000002,3.8947179303027804e-07
FR,520812,4.661833333333333,9.160709319584516e-07
FR,520813,0.6435,1.2645060485115232e-07
FR,520819,4.239833333333333,8.331460597794519e-07
FR,520821,1.7718571428571426,3.4817778931487223e-07
FR,520822,8.348238095238095,1.640465822197807e-06
FR,520823,4.177,8.20799031022942e-07
FR,520829,2.5466,5.004181978460676e-07
FR,520831,1.9904,3.911224302964003e-07
FR,520832,3.57175,7.018647208657395e-07
FR,520833,1.6686666666666667,3.2790040294476487e-07
FR,520839,9.63008695652174,1.8923548102896142e-06
FR,520841,8.124166666666667,1.5964347924033724e-06
FR,520842,5.564,1.0933506843695594e-06
FR,520843,3.14475,6.179573265045241e-07
FR,520849,3.8296428571428573,7.525418114213045e-07
FR,520851,6.1072500000000005,1.2001017194672883e-06
FR,520852,81.72596666666666,1.6059515022603127e-05
FR,520859,11.094066666666667,2.1800333181958156e-06
FR,520911,7.976076923076922,1.5673345007962622e-06
FR,520912,1.5473333333333334,3.0405786465633213e-07
FR,520919,6.234478260869565,1.2251026371691013e-06
FR,520921,10.73011111111111,2.1085144368610256e-06
FR,520929,3.1410000000000005,6.172204348678624e-07
FR,520931,6.3378571428571435,1.245417046114191e-06
FR,520932,4.192,8.237465975695891e-07
FR,520939,29.090733333333333,5.716458159383961e-06
FR,520941,2.321,4.5608679698449816e-07
FR,520942,0.981,1.9277085215070775e-07
FR,520943,6.267,1.231493303189078e-06
FR,520949,18.4293,3.6214392105413234e-06
FR,520951,23.055866666666667,4.5305800860412135e-06
FR,520952,16.644233333333332,3.2706656911945783e-06
FR,520959,18.925633333333334,3.7189709124959287e-06
FR,521011,4.8949,9.618695659454631e-07
FR,521019,1.136,2.2322903979939243e-07
FR,521021,14.251999999999999,2.800581228187448e-06
FR,521029,1.182,2.3226824387577628e-07
FR,521031,12.684,2.4924622718446247e-06
FR,521032,4.883,9.5953116315179e-07
FR,521039,11.175777777777776,2.196089914035846e-06
FR,521041,6.039428571428571,1.186774507867092e-06
FR,521049,9.305041666666666,1.8284819687881497e-06
FR,521051,1.417909090909091,2.786254268366777e-07
FR,521059,3.8435789473684214,7.552803149772996e-07
FR,521111,0.591,1.1613412193788814e-07
FR,521112,0.87,1.7095885970552062e-07
FR,521119,4.835428571428571,9.501831663895668e-07
FR,521120,0.9045714285714286,1.7775229879398302e-07
FR,521131,3.9410434782608696,7.744325276935138e-07
FR,521132,10.424249999999999,2.048411371592268e-06
FR,521139,8.436444444444444,1.6577987611393063e-06
FR,521141,2.44784,4.810114197029443e-07
FR,521143,1.6325,3.2079349249340507e-07
FR,521149,76.2824,1.4989830022529202e-05
FR,521151,2.626,5.160206500996519e-07
FR,521152,1.5993333333333333,3.142760953513747e-07
FR,521159,4.395,8.636369981675438e-07
FR,521211,1.5336666666666667,3.013723040249427e-07
FR,521212,2.204,4.330957779206523e-07
FR,521213,2.3442499999999997,4.606555251318008e-07
FR,521214,8.476423076923076,1.6656547397842869e-06
FR,521215,5.3378125,1.0489038371515796e-06
FR,521221,15.659000000000002,3.0770629702629286e-06
FR,521222,10.697,2.102007956632131e-06
FR,521223,4.979272727272727,9.7844918116936e-07
FR,521224,27.9837,5.498921198093537e-06
FR,521225,6.14324,1.2071739141348763e-06
FR,530110,0.367,7.211712817462766e-08
FR,530129,55.72371428571428,1.0949957072232118e-05
FR,530130,238.85272222222224,4.693561957318458e-05
FR,530210,12.115818181818183,2.3808120238655756e-06
FR,530290,21.611055555555556,4.246668292885557e-06
FR,530500,10.108833333333333,1.986430597264165e-06
FR,530610,13.208375,2.5955042857044897e-06
FR,530620,7.5195,1.4776151098340946e-06
FR,530810,0.325,6.386394184401633e-08
FR,530890,0.444,8.724796978074846e-08
FR,530911,86.74416666666666,1.704561358556203e-05
FR,530919,203.59933333333336,4.0008172256863064e-05
FR,530921,9.4141,1.8499124151192433e-06
FR,530929,86.4554,1.6988869654465134e-05
FR,531010,3.5100000000000002,6.897305719153763e-07
FR,531090,1.377857142857143,2.707550413562802e-07
FR,531100,15.800285714285716,3.104826239926107e-06
FR,540110,3.2770869565217393,6.439621255664272e-07
FR,540120,0.36633333333333334,7.198612521699892e-08
FR,540211,34.336,6.747176329711213e-06
FR,540220,211.0827,4.147868700639367e-05
FR,540231,63.3405,1.2446689256525895e-05
FR,540239,1.2415,2.439602578441424e-07
FR,540244,0.706,1.3873213212884777e-07
FR,540246,0.7878333333333334,1.5481274517777702e-07
FR,540247,26.2575,5.159715239905411e-06
FR,540249,718.0790999999999,0.00014110572886708793
FR,540251,20.571166666666667,4.042325512810976e-06
FR,540259,45.964,9.032129916671897e-06
FR,540261,4.7603333333333335,9.354266189480996e-07
FR,540262,33.261,6.535934060534853e-06
FR,540269,10.8695,2.1359049719185705e-06
FR,540331,3.406,6.692941105252911e-07
FR,540333,1.359,2.670495291262098e-07
FR,540341,0.868,1.7056585083263437e-07
FR,540419,198.3608823529412,3.8978793399126154e-05
FR,540490,225.09505263157897,4.423217646350447e-05
FR,540500,0.323,6.347093297113007e-08
FR,540600,11.353433333333333,2.231000018861281e-06
FR,540710,46.02548275862069,9.044211551505624e-06
FR,540720,20.842000000000002,4.095545464347657e-06
FR,540730,86.106,1.6920211004371904e-05
FR,540741,33.355809523809526,6.5545645525804844e-06
FR,540742,45.03304166666666,8.849192474028196e-06
FR,540743,4.938666666666666,9.704699101137906e-07
FR,540744,2.6879999999999997,5.282039251591258e-07
FR,540751,5.1986,1.0215479632932408e-06
FR,540752,5.501842105263158,1.0811363822938052e-06
FR,540753,5.396999999999999,1.060534443483557e-06
FR,540754,4.433461538461539,8.711948611076641e-07
FR,540761,44.27986666666666,8.701190245110144e-06
FR,540769,4.7224615384615385,9.279846432397278e-07
FR,540771,38.211555555555556,7.508740190059689e-06
FR,540772,11.303875,2.221261586498554e-06
FR,540773,19.728833333333334,3.876803275847048e-06
FR,540774,23.0814,4.535597499318395e-06
FR,540781,1.2796923076923077,2.5146521574368177e-07
FR,540782,10.325,2.028908306275288e-06
FR,540783,16.529433333333333,3.2481069818909072e-06
FR,540784,1.095,2.1517235790522423e-07
FR,540791,2.4010000000000002,4.7180715189994834e-07
FR,540792,3.8786315789473687,7.621683125915691e-07
FR,540793,24.1091,4.737545108650997e-06
FR,540794,6.3464,1.2470957554426622e-06
FR,540810,3.993,7.846422147174067e-07
FR,540821,0.255,5.0108631292997425e-08
FR,540822,4.656285714285714,9.149808002038979e-07
FR,540823,7.019576923076924,1.3793780073384115e-06
FR,540824,9.346466666666666,1.8366221650678064e-06
FR,540831,61.5685,1.2098483395148674e-05
FR,540832,4.06356,7.985075677528338e-07
FR,540833,10.612266666666667,2.085357480717517e-06
FR,540834,4.8076,9.447147286439781e-07
FR,550111,2.563625,5.037636858765118e-07
FR,550119,100.06482352941177,1.9663181755428028e-05
FR,550120,4.9623333333333335,9.751205151096113e-07
FR,550311,1206.8871333333334,0.00023715867598612795
FR,550319,9.613999999999999,1.8891936519642242e-06
FR,550320,94.748,1.8618402344113413e-05
FR,550330,6.067375,1.1922661050641187e-06
FR,550340,12.897727272727273,2.5344606291244243e-06
FR,550390,2.1983333333333337,4.3198225278080794e-07
FR,550410,13.349333333333334,2.623203223558119e-06
FR,550490,3.3985,6.678203272519676e-07
FR,550510,27.154666666666667,5.336012470134304e-06
FR,550620,23.4695,4.6118608711019725e-06
FR,550630,6.968000000000001,1.3692429131357102e-06
FR,550640,9.54,1.874652323667433e-06
FR,550690,29.49166666666667,5.7952433381018924e-06
FR,550700,1.02,2.004345251719897e-07
FR,550810,3.421884615384615,6.724155079195607e-07
FR,550820,8.50975,1.6722036280219014e-06
FR,550921,46.51273333333334,9.139958451096123e-06
FR,550922,3.5673999999999997,7.010099265672117e-07
FR,550931,0.758,1.4895036282389038e-07
FR,550932,21.5915,4.24282553946178e-06
FR,550941,5.9125000000000005,1.1618324804699895e-06
FR,550942,20.0285,3.935689105301173e-06
FR,550959,18.726599999999998,3.6798599794958644e-06
FR,550969,5.2375,1.0291919858708785e-06
FR,550992,37.415,7.352213489519602e-06
FR,550999,2.2279999999999998,4.3781188439528723e-07
FR,551090,4.344,8.536152719089444e-07
FR,551110,1.5594545454545454,3.064397366132185e-07
FR,551120,8.3625,1.6432683497556509e-06
FR,551130,10.507833333333334,2.064835867404973e-06
FR,551211,2.6676470588235297,5.242044819232833e-07
FR,551219,19.9975,3.929597467771435e-06
FR,551221,18.069999999999997,3.550835166527307e-06
FR,551229,304.35213333333337,5.980654444093017e-05
FR,551299,42.96785714285714,8.443374553025938e-06
FR,551311,1.9269999999999998,3.78664049025906e-07
FR,551313,12.220666666666666,2.4014152162926424e-06
FR,551319,4.941,9.709284204654913e-07
FR,551321,9.154,1.798801611200386e-06
FR,551323,7.8554545454545455,1.543631668459147e-06
FR,551329,4.8165000000000004,9.46463618128322e-07
FR,551331,9.4595,1.8588337165337614e-06
FR,551339,4.638,9.113875762232237e-07
FR,551349,2.0572500000000002,4.0425875187262336e-07
FR,551411,14.344,2.8186596363402158e-06
FR,551412,96.51633333333332,1.8965887689223674e-05
FR,551419,9.454200000000002,1.8577922430206131e-06
FR,551421,11.334399999999999,2.22725988442098e-06
FR,551423,5.36,1.0532637793351616e-06
FR,551429,22.8688,4.493820656130587e-06
FR,551430,14.188275862068966,2.7880591523754864e-06
FR,551441,1.319,2.591893516684847e-07
FR,551443,25.682,5.046626936732392e-06
FR,551449,10.661833333333334,2.0950975506172146e-06
FR,551511,3.0615416666666664,6.016065198554855e-07
FR,551512,32.2427,6.335833592904816e-06
FR,551513,0.7052,1.3857492857969327e-07
FR,551519,3.2020416666666667,6.292153931757449e-07
FR,551521,2.785,5.472648554941092e-07
FR,551522,3.011,5.916748581302559e-07
FR,551529,6.49304,1.2759111660026823e-06
FR,551591,3.6414444444444447,7.155599883945118e-07
FR,551599,2.482518518518518,4.878259024411083e-07
FR,551611,6.562,1.2894621119398004e-06
FR,551612,6.5685,1.2907393907766807e-06
FR,551613,39.9678,7.853850014871616e-06
FR,551614,15.856846153846154,3.115940617226907e-06
FR,551623,6.510433333333333,1.2793290331672165e-06
FR,551624,2.749,5.401906957821565e-07
FR,551631,2.188,4.2995170693756224e-07
FR,551633,1.1386190476190476,2.2374369427579112e-07
FR,551641,14.748666666666667,2.8981784316208682e-06
FR,551642,3.327111111111111,6.537920938725554e-07
FR,551643,24.559733333333334,4.826096557860151e-06
FR,551644,1.867,3.668737828393184e-07
FR,551691,7.057636363636363,1.3868568562568848e-06
FR,551692,5.20995,1.0237782886468702e-06
FR,551693,40.618,7.98161719944694e-06
FR,551694,4.953071428571429,9.733005097339834e-07
FR,560121,23.625549999999997,4.642525388408922e-06
FR,560122,3.902125,7.667848740556376e-07
FR,560129,2.0020000000000002,3.934018817591406e-07
FR,560130,63.08316666666667,1.2396122114881198e-05
FR,560210,29.062,5.710811931910161e-06
FR,560221,4.7976,9.427496842795468e-07
FR,560229,45.07866666666667,8.858157988940915e-06
FR,560290,8.0372,1.5793454565807016e-06
FR,560311,139.75004761904762,2.7461504350281136e-05
FR,560312,396.4446,7.790312270392096e-05
FR,560313,227.10376666666664,4.462689768294477e-05
FR,560314,343.42406666666665,6.748435268134026e-05
FR,560391,123.53855000000001,2.427587314675109e-05
FR,560392,971.4583333333334,0.00019089587231964624
FR,560393,288.16956666666664,5.662659829789349e-05
FR,560394,289.4564,5.687946675685639e-05
FR,560410,4.5593076923076925,8.959241886477377e-07
FR,560490,822.1964333333333,0.00016156524677771582
FR,560500,28.483866666666664,5.597206167054508e-06
FR,560600,7.476888888888889,1.4692418374589903e-06
FR,560721,5.1816666666666675,1.0182204881694708e-06
FR,560729,2.4375,4.789795638301224e-07
FR,560741,4.6485,9.134508728058767e-07
FR,560749,16.161058823529412,3.1757197564418747e-06
FR,560750,197.1241,3.8735760179858644e-05
FR,560790,6.421045454545455,1.2617639184211578e-06
FR,560811,1.050375,2.064033474289497e-07
FR,560819,95.18310344827586,1.870390210201132e-05
FR,560890,9.852392857142858,1.936038906009149e-06
FR,560900,185.65026666666665,3.6481101026849604e-05
FR,570110,134.6729,2.6463822318661617e-05
FR,570190,40.985571428571426,8.053846615870963e-06
FR,570210,80.57833333333333,1.5833999981193115e-05
FR,570220,49.081,9.644634245065125e-06
FR,570231,65.4351724137931,1.2858301678731273e-05
FR,570232,6.026055555555555,1.1841466509194198e-06
FR,570239,3.0715,6.03563376535065e-07
FR,570241,51.8736,1.0193392534276202e-05
FR,570242,4.1609375,8.176426785125744e-07
FR,570249,19.157217391304346,3.764478207296735e-06
FR,570250,11.315636363636363,2.2235727466317204e-06
FR,570291,9.437153846153846,1.8544425981655515e-06
FR,570292,5.644875,1.1092429806668974e-06
FR,570299,17.370823529411762,3.4134438882000715e-06
FR,570310,89.76026666666667,1.7638290616318146e-05
FR,570321,3.9770666666666665,7.815112440300795e-07
FR,570329,37.5995,7.388468558043359e-06
FR,570331,2.8086249999999997,5.519072728050779e-07
FR,570339,3.3861666666666665,6.653967725358357e-07
FR,570390,16.58288,3.2586094890040044e-06
FR,570410,5.0565,9.936246828746723e-07
FR,570420,97.538,1.9166649721789735e-05
FR,570490,97.01765384615383,1.9064399394072847e-05
FR,570500,19.132793103448275,3.7596787263760533e-06
FR,580110,19.1391,3.7609180595286547e-06
FR,580121,5.314,1.0442245752587777e-06
FR,580122,22.1449,4.3515710945894065e-06
FR,580123,6.2620000000000005,1.2305107810068624e-06
FR,580126,8.671655172413793,1.704018712684301e-06
FR,580127,35.75046666666666,7.025125304912134e-06
FR,580131,1.0,1.9650443644312716e-07
FR,580132,0.924142857142857,1.8159817133579848e-07
FR,580133,4.689,9.214093024818232e-07
FR,580136,60.8959,1.1966314511197026e-05
FR,580137,127.4857,2.5051505633057574e-05
FR,580190,38.36326666666666,7.5385520964507376e-06
FR,580210,6.029,1.1847252473156136e-06
FR,580220,5.616,1.103568915064602e-06
FR,580230,1.266,2.4877461653699897e-07
FR,580300,11.633000000000001,2.2859361091428983e-06
FR,580410,50.7528,9.973150361910744e-06
FR,580421,35.17896666666666,6.912823019484887e-06
FR,580429,18.9558,3.7248987963286297e-06
FR,580430,4.873714285714286,9.577064790991038e-07
FR,580500,89.05873333333334,1.750043620400541e-05
FR,580610,80.99876666666667,1.5916616996421688e-05
FR,580620,7.323703703703704,1.4391402689727395e-06
FR,580631,214.54553333333334,4.215914911905682e-05
FR,580632,560.0580000000001,0.00011005388166546493
FR,580639,55.39833333333333,1.0886018271555173e-05
FR,580640,5.163551724137931,1.0146608215966617e-06
FR,580710,99.82423333333332,1.9615904714533895e-05
FR,580790,4.4910000000000005,8.825014240660841e-07
FR,580810,25.8764,5.084827399176936e-06
FR,580890,121.07733333333333,2.379223315270332e-05
FR,580900,35.58553846153846,6.992716180909842e-06
FR,581010,20.42715789473684,4.014027150240039e-06
FR,581091,9.495068965517243,1.865823176057592e-06
FR,581092,23.316433333333332,4.581782592030411e-06
FR,581099,30.992133333333335,6.090091694836923e-06
FR,581100,9.75862962962963,1.917614015827573e-06
FR,590110,3.7018,7.274201228251681e-07
FR,590190,33.219,6.527680874204241e-06
FR,590210,1.319,2.591893516684847e-07
FR,590220,6.05,1.1888518404809192e-06
FR,590290,1.2650000000000001,2.485781121005559e-07
FR,590310,140.9524,2.7697771927306238e-05
FR,590320,374.6908666666667,7.362841759472023e-05
FR,590390,387.4028666666667,7.612638199078527e-05
FR,590410,2.493444444444444,4.899728953578018e-07
FR,590500,142.5649666666667,2.8014648431366547e-05
FR,590610,39.544066666666666,7.770584535002783e-06
FR,590699,47.99943333333333,9.432101596756118e-06
FR,590700,16.04225,3.1523732955297563e-06
FR,590800,4.039666666666666,7.938124217514192e-07
FR,590900,9.67576,1.901329765958952e-06
FR,591000,106.6712,2.0961364040712104e-05
FR,591110,70.75426666666667,1.390352729728007e-05
FR,591120,362.60062068965516,7.12526306225488e-05
FR,591131,7.382,1.4505957498231647e-06
FR,591132,47.67403448275862,9.368159279004693e-06
FR,591140,29.835923076923077,5.862891249991262e-06
FR,591190,1083.9481666666666,0.00021300062362439418
FR,600110,2.2986666666666666,4.5169819790393495e-07
FR,600122,13.753545454545453,2.7026326986403874e-06
FR,600192,0.5183333333333334,1.0185479955635426e-07
FR,600199,1.255,2.4661306773612454e-07
FR,600240,22.47812,4.4170503029009855e-06
FR,600290,3.249,6.384429140037202e-07
FR,600320,0.725,1.4246571642126718e-07
FR,600330,1.7627272727272727,3.4638372933020323e-07
FR,600340,0.8357142857142856,1.6422156474175626e-07
FR,600390,0.7825,1.53764721516747e-07
FR,600410,50.83826666666667,9.98994494107875e-06
FR,600490,119.03375,2.3390659961462085e-05
FR,600523,2.891,5.680943257570806e-07
FR,600524,0.38,7.467168584838832e-08
FR,600535,2.366875,4.6510143800632657e-07
FR,600536,56.09706666666667,1.1023322471445867e-05
FR,600537,13.07770588235294,2.5698272243807337e-06
FR,600538,20.5955,4.047107120764425e-06
FR,600539,4.084,8.025241184337312e-07
FR,600541,156.9196,3.083539756488094e-05
FR,600542,1.716,3.372016129364062e-07
FR,600590,1.6194,3.182192843760001e-07
FR,600610,16.50725,3.2437478584758107e-06
FR,600621,15.240499999999999,2.994825863611479e-06
FR,600622,10.074,1.9795856927280628e-06
FR,600623,4.44625,8.737078505352541e-07
FR,600624,2.4371666666666667,4.78914062351308e-07
FR,600631,44.81338461538462,8.806028888955259e-06
FR,600632,12.804,2.5160428042178e-06
FR,600633,5.549285714285714,1.0904592619476106e-06
FR,600634,11.074785714285714,2.1762445255141097e-06
FR,600642,50.46913636363637,9.9174091989077e-06
FR,600643,12.592,2.4743838636918573e-06
FR,600644,7.837125,1.540029831459343e-06
FR,600690,9.2125,1.8102971207323089e-06
FR,610120,13.26503448275862,2.6066381254331314e-06
FR,610130,9.318275862068965,1.831082546897457e-06
FR,610190,11.8425,2.327103788577733e-06
FR,610210,63.37093333333333,1.2452669541541649e-05
FR,610220,28.2676,5.5547088075997415e-06
FR,610230,33.25953333333334,6.53564585402807e-06
FR,610290,11.302933333333334,2.2210765448209035e-06
FR,610310,3.4983076923076926,6.874329815815798e-07
FR,610322,0.515,1.0119978476821049e-07
FR,610331,6.2942857142857145,1.2368550670977403e-06
FR,610332,4.868379310344827,9.566581327706903e-07
FR,610333,3.0033703703703702,5.901756020596157e-07
FR,610339,4.367821428571428,8.58296288305643e-07
FR,610341,6.005958333333333,1.1801974575925698e-06
FR,610342,13.384833333333335,2.63017913105185e-06
FR,610343,13.458,2.644556705651605e-06
FR,610349,1.9158666666666666,3.7647629963350586e-07
FR,610413,3.7323333333333335,7.334200582845649e-07
FR,610419,7.352285714285714,1.444756760854569e-06
FR,610431,67.84503333333333,1.3331850040631844e-05
FR,610432,40.96773333333333,8.05034135101898e-06
FR,610433,26.2311,5.154527522783313e-06
FR,610439,32.80473333333334,6.446275636333736e-06
FR,610441,55.6243,1.0930421724043437e-05
FR,610442,135.67600000000002,2.6660935918857723e-05
FR,610443,175.51916666666665,3.449029493080064e-05
FR,610444,227.89163333333332,4.478171697827043e-05
FR,610449,196.60706666666667,3.8634160836069665e-05
FR,610451,14.392724137931035,2.828234145605531e-06
FR,610452,19.162133333333333,3.765444211714728e-06
FR,610453,26.8006,5.266436799337673e-06
FR,610459,70.68866666666666,1.3890636606249401e-05
FR,610461,20.28076666666667,3.985260624467892e-06
FR,610462,58.70796666666667,1.1536375904555228e-05
FR,610463,28.91753333333333,5.6824235909920105e-06
FR,610469,31.3544,6.161278702012386e-06
FR,610510,54.11813333333334,1.0634453292020683e-05
FR,610520,5.130923076923077,1.0082491476638051e-06
FR,610590,16.634310344827586,3.268715779930425e-06
FR,610610,34.151266666666665,6.710875410152286e-06
FR,610620,31.1066,6.1125849026617794e-06
FR,610690,26.374433333333336,5.182693158673495e-06
FR,610711,4.012296296296296,7.8843402254655e-07
FR,610712,5.230333333333333,1.0277837040763694e-06
FR,610719,1.4082000000000001,2.7671754739921166e-07
FR,610721,0.724,1.4226921198482404e-07
FR,610722,0.479,9.41256250562579e-08
FR,610729,1.4385,2.826716318234384e-07
FR,610791,5.127,1.0074782456439128e-06
FR,610799,3.76025,7.389058071352689e-07
FR,610811,4.13236,8.12027072980121e-07
FR,610819,3.895636363636364,7.655098282237168e-07
FR,610821,0.5127777777777778,1.0076310824278132e-07
FR,610822,12.5162,2.459488827409468e-06
FR,610829,1.1456666666666666,2.2512858268500933e-07
FR,610831,3.1664444444444446,6.222203810840264e-07
FR,610832,1.2127857142857141,2.3831777331198968e-07
FR,610839,1.5637142857142856,3.072767944723528e-07
FR,610891,2.26795,4.456622366311902e-07
FR,610892,8.405416666666666,1.6517016651530015e-06
FR,610899,6.691733333333333,1.3149552874943553e-06
FR,610910,324.4223333333333,6.3750427781231e-05
FR,610990,124.77556666666668,2.4518952409705177e-05
FR,611011,178.9647,3.5167357516713314e-05
FR,611012,76.50373333333333,1.5033323004461948e-05
FR,611019,19.253766666666667,3.7834505682408e-06
FR,611020,295.3734333333333,5.804219005743825e-05
FR,611030,163.2628,3.208186450612698e-05
FR,611090,102.26543333333333,2.0095611344778857e-05
FR,611120,9.924800000000001,1.9502672308107487e-06
FR,611130,1.411,2.772677598212524e-07
FR,611190,3.8683684210526312,7.601515565333369e-07
FR,611211,6.736928571428572,1.3238363522861731e-06
FR,611212,6.162782608695652,1.211014123443244e-06
FR,611219,6.390142857142857,1.2556914209339314e-06
FR,611220,7.7925,1.5312608209830684e-06
FR,611231,1.46805,2.8847833792033285e-07
FR,611239,0.534,1.0493336906062991e-07
FR,611241,194.98693333333333,3.831579744844027e-05
FR,611249,3.131423076923077,6.153385269957725e-07
FR,611300,10.291133333333333,2.022253356027747e-06
FR,611420,30.999133333333337,6.091467225892025e-06
FR,611430,79.703,1.5661993097826564e-05
FR,611490,26.713733333333334,5.249367113958647e-06
FR,611510,1.766,3.4702683475856253e-07
FR,611521,3.833272727272727,7.532550970055362e-07
FR,611522,1.9287857142857143,3.790149498052688e-07
FR,611529,3.341736842105263,6.5666611489913e-07
FR,611530,3.3026666666666666,6.489886520928346e-07
FR,611594,2.5894000000000004,5.088285877258335e-07
FR,611595,18.612933333333334,3.657523975220163e-06
FR,611596,6.46068,1.2695522824393827e-06
FR,611599,5.172736842105263,1.016465738026496e-06
FR,611610,3.13575,6.161887865765359e-07
FR,611691,0.8752307692307693,1.7198672906537698e-07
FR,611692,0.9321666666666667,1.831748855044017e-07
FR,611693,21.21461904761905,4.168766760308012e-06
FR,611699,4.014176470588235,7.888034851362023e-07
FR,611710,22.735799999999998,4.4676855660836495e-06
FR,611780,20.958133333333333,4.118366179566584e-06
FR,611790,1.791777777777778,3.52092282453541e-07
FR,620120,85.20916666666668,1.674397927562183e-05
FR,620130,161.17283333333336,3.167117678410873e-05
FR,620140,448.02990000000005,8.803986300917063e-05
FR,620190,33.97443333333333,6.67612687564126e-06
FR,620220,1279.4283,0.00025141333706088823
FR,620230,221.11903333333333,4.345087103201571e-05
FR,620240,452.56536666666665,8.893110233051053e-05
FR,620290,156.77093333333332,3.080618390532972e-05
FR,620311,27.1343,5.332010329778745e-06
FR,620312,1.2950000000000002,2.544732451938497e-07
FR,620319,3.7751363636363635,7.418310436323199e-07
FR,620322,1.633,3.2089174471162667e-07
FR,620331,41.870266666666666,8.227693155056786e-06
FR,620332,28.752799999999997,5.650052760161946e-06
FR,620333,11.145310344827585,2.1901029282941e-06
FR,620339,18.633899999999997,3.6616440182375864e-06
FR,620341,19.838733333333334,3.898399113412148e-06
FR,620342,104.8837,2.0610112360570017e-05
FR,620343,14.946166666666667,2.9369880578183856e-06
FR,620349,11.7375,2.3064708227512052e-06
FR,620411,6.3307777777777785,1.2440259194688952e-06
FR,620412,4.977952380952381,9.781897272597707e-07
FR,620413,3.100047619047619,6.091731103278105e-07
FR,620419,10.649625,2.092698558955638e-06
FR,620421,0.304,5.973734867871066e-08
FR,620422,3.487,6.852109698771844e-07
FR,620429,0.299,5.8754826496495016e-08
FR,620431,908.1847,0.0001784623226597705
FR,620432,476.161,9.356774896119587e-05
FR,620433,574.0042,0.00011279437183698804
FR,620439,199.23813333333334,3.915117710864729e-05
FR,620441,607.0321333333334,0.0001192845072635359
FR,620442,684.9521,0.00013459612640103646
FR,620443,983.6868,0.00019329882027054312
FR,620444,494.2812666666667,9.712846175072839e-05
FR,620449,2258.4973333333332,0.00044380474569497214
FR,620451,184.2529,3.6206512277511865e-05
FR,620452,184.00133333333332,3.615707831145065e-05
FR,620453,214.42276666666666,4.213502492440948e-05
FR,620459,371.40070000000003,7.298188524808294e-05
FR,620461,108.05896666666668,2.1234066347459997e-05
FR,620462,160.43693333333334,3.152656916933023e-05
FR,620463,98.21379999999999,1.9299447419938e-05
FR,620469,175.88233333333335,3.456165879196891e-05
FR,620520,423.2942,8.317918822064435e-05
FR,620530,25.713033333333332,5.05272512441001e-06
FR,620590,66.91813333333333,1.3149710078492708e-05
FR,620610,303.6333,5.9665290501866966e-05
FR,620620,25.081724137931033,4.928670066746117e-06
FR,620630,211.98586666666668,4.165616326324123e-05
FR,620640,113.78373333333334,2.2359008395061732e-05
