Data Type,Country,Year,Month,HTS Number,Description,General Customs Value
General Customs Value,Latvia,2024,4,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",116.523
General Customs Value,Latvia,2025,4,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",142.703
General Customs Value,Latvia,2021,5,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",71
General Customs Value,Latvia,2022,5,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",222.681
General Customs Value,Latvia,2023,5,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",206.19
General Customs Value,Latvia,2024,5,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",96.149
General Customs Value,Latvia,2025,5,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",22.023
General Customs Value,Latvia,2021,6,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",47.126
General Customs Value,Latvia,2022,6,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",102.084
General Customs Value,Latvia,2023,6,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",119.103
General Customs Value,Latvia,2024,6,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",72.571
General Customs Value,Latvia,2020,7,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",155.917
General Customs Value,Latvia,2021,7,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",139.562
General Customs Value,Latvia,2022,7,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",184.371
General Customs Value,Latvia,2023,7,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",118.167
General Customs Value,Latvia,2024,7,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",79.277
General Customs Value,Latvia,2020,8,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",23.424
General Customs Value,Latvia,2021,8,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",10.512
General Customs Value,Latvia,2022,8,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",23.07
General Customs Value,Latvia,2023,8,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",22.934
General Customs Value,Latvia,2024,8,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",83.358
General Customs Value,Latvia,2020,9,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",63.02
General Customs Value,Latvia,2021,9,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",145.56
General Customs Value,Latvia,2022,9,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",338.171
General Customs Value,Latvia,2024,9,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",311.878
General Customs Value,Latvia,2020,10,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",74.505
General Customs Value,Latvia,2021,10,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",42.6
General Customs Value,Latvia,2022,10,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",5.011
General Customs Value,Latvia,2023,10,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",173.833
General Customs Value,Latvia,2024,10,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",9.55
General Customs Value,Latvia,2020,11,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",102.234
General Customs Value,Latvia,2021,11,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",77.961
General Customs Value,Latvia,2022,11,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",109.199
General Customs Value,Latvia,2023,11,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",88.091
General Customs Value,Latvia,2024,11,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",223.084
General Customs Value,Latvia,2020,12,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",24.735
General Customs Value,Latvia,2021,12,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",72.354
General Customs Value,Latvia,2022,12,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",237.266
General Customs Value,Latvia,2023,12,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",84.777
General Customs Value,Latvia,2024,12,540261,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, YARN NESOI, MULTIPLE OR CABLED, OF NYLON OR OTHER POLYAMIDES",189.761
General Customs Value,Latvia,2022,1,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,8.75
General Customs Value,Latvia,2023,1,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,14.37
General Customs Value,Latvia,2025,1,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,18.922
General Customs Value,Latvia,2020,2,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,0.733
General Customs Value,Latvia,2025,3,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,6.154
General Customs Value,Latvia,2020,4,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,7.881
General Customs Value,Latvia,2021,4,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,21.306
General Customs Value,Latvia,2023,4,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,3.803
General Customs Value,Latvia,2024,4,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,3.457
General Customs Value,Latvia,2021,5,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,27.87
General Customs Value,Latvia,2023,5,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,11.026
General Customs Value,Latvia,2020,6,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,4.455
General Customs Value,Latvia,2021,6,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,6.913
General Customs Value,Latvia,2022,6,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,5.917
General Customs Value,Latvia,2020,7,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,8.282
General Customs Value,Latvia,2021,7,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,46.854
General Customs Value,Latvia,2022,7,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,7.293
General Customs Value,Latvia,2020,8,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,0.514
General Customs Value,Latvia,2021,8,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,6.026
General Customs Value,Latvia,2024,8,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,3.607
General Customs Value,Latvia,2020,9,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,5.592
General Customs Value,Latvia,2024,9,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,6.323
General Customs Value,Latvia,2020,10,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,2.615
General Customs Value,Latvia,2024,10,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,8.189
General Customs Value,Latvia,2021,11,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,17.891
General Customs Value,Latvia,2022,11,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,26.358
General Customs Value,Latvia,2021,12,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,4.822
General Customs Value,Latvia,2023,12,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE,3.008
General Customs Value,Latvia,2024,11,540771,"WOVEN FABRICS OF SYNTHETIC FILAMENTS NESOI, 85% OR MORE BY WEIGHT OF SYNTHETIC FILAMENTS EXCEPT POLYAMIDES AND POLYESTERS, UNBLEACHED OR BLEACHED",1.084
General Customs Value,Latvia,2021,9,540783,"WOVEN FABRICS OF SYNTHETIC FILAMENTS NESOI, UNDER 85% BY WEIGHT OF SYNTHETIC FILAMENTS MIXED MAINLY WITH COTTON, OF DIFFERENT COLORED YARNS",0.502
General Customs Value,Latvia,2021,4,540791,"WOVEN FABRICS OF SYNTHETIC FILAMENT YARNS NESOI, INCLUDING MIXED FABRIES NESOI, UNBLEACHED OR BLEACHED",0.593
General Customs Value,Latvia,2020,12,540794,"WOVEN FABRICS OF SYNTHETIC FILAMENT YARNS NESOI, INCLUDING MIXED FABRICS NESOI, PRINTED",5.704
General Customs Value,Latvia,2020,10,551219,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS, CONTAINING 85% OR MORE BY WEIGHT OF POLYESTER STAPLE FIBERS, PRINTED, DYED OR COLORED",0.815
General Customs Value,Latvia,2024,7,551349,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS OTHER THAN POLYESTER, UNDER 85% (WT.) OF SUCH FIBERS, PRINTED, MIXED WITH COTTON, NOT OVER 170 G/M2",2.805
General Customs Value,Latvia,2022,3,551612,"WOVEN FABRICS OF ARTIFICIAL STAPLE FIBERS, CONTAINING 85% OR MORE BY WEIGHT OF SUCH FIBERS, DYED",3.804
General Customs Value,Latvia,2021,3,551613,"WOVEN FABRICS OF ARTIFICIAL STAPLE FIBERS, CONTAINING 85% OR MORE BY WEIGHT OF SUCH FIBERS, OF DIFFERENT COLORED YARNS",0.582
General Customs Value,Latvia,2025,2,551624,"WOVEN FABRICS OF ARTIFICIAL STAPLE FIBERS, CONTAINING UNDER 85% (WT.) OF SUCH FIBERS, MIXED WITH MANMADE FILAMENTS, PRINTED",0.941
General Customs Value,Latvia,2025,2,560121,"WADDING AND ARTICLES OF WADDING NESOI, OF COTTON",7.875
General Customs Value,Latvia,2024,5,560121,"WADDING AND ARTICLES OF WADDING NESOI, OF COTTON",12.193
General Customs Value,Latvia,2023,7,560121,"WADDING AND ARTICLES OF WADDING NESOI, OF COTTON",6.467
General Customs Value,Latvia,2024,12,560121,"WADDING AND ARTICLES OF WADDING NESOI, OF COTTON",0.332
General Customs Value,Latvia,2024,2,560130,TEXTILE FLOCK (TEXTILE FIBERS NOT EXCEEDING 5 MM IN LENGTH) AND DUST AND MILL NEPS,1.806
General Customs Value,Latvia,2025,2,560130,TEXTILE FLOCK (TEXTILE FIBERS NOT EXCEEDING 5 MM IN LENGTH) AND DUST AND MILL NEPS,3.093
General Customs Value,Latvia,2025,4,560130,TEXTILE FLOCK (TEXTILE FIBERS NOT EXCEEDING 5 MM IN LENGTH) AND DUST AND MILL NEPS,4.635
General Customs Value,Latvia,2021,5,560130,TEXTILE FLOCK (TEXTILE FIBERS NOT EXCEEDING 5 MM IN LENGTH) AND DUST AND MILL NEPS,2.363
General Customs Value,Latvia,2023,6,560130,TEXTILE FLOCK (TEXTILE FIBERS NOT EXCEEDING 5 MM IN LENGTH) AND DUST AND MILL NEPS,5.079
General Customs Value,Latvia,2022,7,560130,TEXTILE FLOCK (TEXTILE FIBERS NOT EXCEEDING 5 MM IN LENGTH) AND DUST AND MILL NEPS,1.45
General Customs Value,Latvia,2024,7,560130,TEXTILE FLOCK (TEXTILE FIBERS NOT EXCEEDING 5 MM IN LENGTH) AND DUST AND MILL NEPS,5.242
General Customs Value,Latvia,2022,8,560130,TEXTILE FLOCK (TEXTILE FIBERS NOT EXCEEDING 5 MM IN LENGTH) AND DUST AND MILL NEPS,3.02
General Customs Value,Latvia,2021,9,560130,TEXTILE FLOCK (TEXTILE FIBERS NOT EXCEEDING 5 MM IN LENGTH) AND DUST AND MILL NEPS,28.425
General Customs Value,Latvia,2022,11,560130,TEXTILE FLOCK (TEXTILE FIBERS NOT EXCEEDING 5 MM IN LENGTH) AND DUST AND MILL NEPS,1.023
General Customs Value,Latvia,2023,11,560130,TEXTILE FLOCK (TEXTILE FIBERS NOT EXCEEDING 5 MM IN LENGTH) AND DUST AND MILL NEPS,3.709
General Customs Value,Latvia,2024,11,560130,TEXTILE FLOCK (TEXTILE FIBERS NOT EXCEEDING 5 MM IN LENGTH) AND DUST AND MILL NEPS,4.613
General Customs Value,Latvia,2020,12,560290,"FELT, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED, NESOI",11.094
General Customs Value,Latvia,2024,5,560314,"NONWOVENS, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED: OF MANMADE FILAMENTS WEIGHING MORE THAN 150 G/M2",0.855
General Customs Value,Latvia,2024,7,560314,"NONWOVENS, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED: OF MANMADE FILAMENTS WEIGHING MORE THAN 150 G/M2",19.482
General Customs Value,Latvia,2021,7,560394,"NONWOVENS, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED, (NOT OF MANMADE FILAMENTS), WEIGHING MORE THAN 150 G/M2",3.41
General Customs Value,Latvia,2023,7,560394,"NONWOVENS, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED, (NOT OF MANMADE FILAMENTS), WEIGHING MORE THAN 150 G/M2",1.367
General Customs Value,Latvia,2024,1,560749,"TWINE NESOI, CORDAGE, ROPE AND CABLE, WHETHER OR NOT PLAITED OR BRAIDED OR COATED ETC. WITH RUBBER OR PLASTICS, OF POLYETHYLENE OR POLYPROPYLENE",12.881
General Customs Value,Latvia,2021,5,560749,"TWINE NESOI, CORDAGE, ROPE AND CABLE, WHETHER OR NOT PLAITED OR BRAIDED OR COATED ETC. WITH RUBBER OR PLASTICS, OF POLYETHYLENE OR POLYPROPYLENE",0.625
General Customs Value,Latvia,2022,6,560749,"TWINE NESOI, CORDAGE, ROPE AND CABLE, WHETHER OR NOT PLAITED OR BRAIDED OR COATED ETC. WITH RUBBER OR PLASTICS, OF POLYETHYLENE OR POLYPROPYLENE",3.58
General Customs Value,Latvia,2023,12,560749,"TWINE NESOI, CORDAGE, ROPE AND CABLE, WHETHER OR NOT PLAITED OR BRAIDED OR COATED ETC. WITH RUBBER OR PLASTICS, OF POLYETHYLENE OR POLYPROPYLENE",10.819
General Customs Value,Latvia,2024,7,560750,"TWINE, CORDAGE, ROPE AND CABLE, WHETHER OR NOT PLAITED OR BRAIDED OR COATED ETC. WITH RUBBER OR PLASTICS, OF SYNTHETIC FIBERS NESOI",0.368
General Customs Value,Latvia,2023,12,560750,"TWINE, CORDAGE, ROPE AND CABLE, WHETHER OR NOT PLAITED OR BRAIDED OR COATED ETC. WITH RUBBER OR PLASTICS, OF SYNTHETIC FIBERS NESOI",0.978
General Customs Value,Latvia,2024,6,560790,"TWINE, CORDAGE, ROPE AND CABLE, WHETHER OR NOT PLAITED OR BRAIDED OR COATED ETC. WITH RUBBER OR PLASTICS, OF FIBERS NESOI",0.86
General Customs Value,Latvia,2021,10,560790,"TWINE, CORDAGE, ROPE AND CABLE, WHETHER OR NOT PLAITED OR BRAIDED OR COATED ETC. WITH RUBBER OR PLASTICS, OF FIBERS NESOI",0.858
General Customs Value,Latvia,2024,7,560819,"KNOTTED NETTING OF TWINE, CORDAGE OR ROPE AND MADE-UP NETS OTHER THAN FISHING NETS, OF MANMADE TEXTILE MATERIALS",0.865
General Customs Value,Latvia,2021,1,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",74.056
General Customs Value,Latvia,2022,1,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",3.059
General Customs Value,Latvia,2023,1,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",7.386
General Customs Value,Latvia,2025,1,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",4.005
General Customs Value,Latvia,2025,2,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",47.43
General Customs Value,Latvia,2024,3,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",32.725
General Customs Value,Latvia,2021,4,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",0.271
General Customs Value,Latvia,2022,4,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",11.671
General Customs Value,Latvia,2023,4,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",24.737
General Customs Value,Latvia,2024,4,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",48.982
General Customs Value,Latvia,2025,4,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",35.518
General Customs Value,Latvia,2020,5,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",51.198
General Customs Value,Latvia,2023,5,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",0.761
General Customs Value,Latvia,2024,5,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",19.705
General Customs Value,Latvia,2025,5,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",24.507
General Customs Value,Latvia,2022,6,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",9.162
General Customs Value,Latvia,2024,6,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",0.97
General Customs Value,Latvia,2023,7,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",48.384
General Customs Value,Latvia,2024,7,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",25.702
General Customs Value,Latvia,2022,9,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",10.808
General Customs Value,Latvia,2021,10,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",0.639
General Customs Value,Latvia,2024,10,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",32.902
General Customs Value,Latvia,2022,11,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",10.89
General Customs Value,Latvia,2022,12,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",9.757
General Customs Value,Latvia,2023,12,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",15.092
General Customs Value,Latvia,2024,12,560900,"ARTICLES OF YARN, STRIP OR THE LIKE OF SPECIFIED DIMENSIONS (HEADING 5404 AND 5405), TWINE, CORDAGE, ROPE OR CABLES, NESOI",4.367
General Customs Value,Latvia,2021,10,570110,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, KNOTTED (WHETHER OR NOT MADE-UP), OF WOOL OR FINE ANIMAL HAIR",1.515
General Customs Value,Latvia,2021,12,570110,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, KNOTTED (WHETHER OR NOT MADE-UP), OF WOOL OR FINE ANIMAL HAIR",12.646
General Customs Value,Latvia,2025,4,570190,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, KNOTTED (WHETHER OR NOT MADE UP), OF TEXTILE MATERIALS, OTHER THAN WOOL OR FINE ANIMAL HAIR",0.589
General Customs Value,Latvia,2024,10,570190,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, KNOTTED (WHETHER OR NOT MADE UP), OF TEXTILE MATERIALS, OTHER THAN WOOL OR FINE ANIMAL HAIR",0.684
General Customs Value,Latvia,2022,9,570232,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WOVEN, NOT TUFTED OR FLOCKED, NESOI, OF PILE CONSTRUCTION, NOT MADE-UP, OF MANMADE TEXTILE MATERIALS",1.99
