Data Type,Country,Year,Month,HTS Number,Description,General Customs Value
General Customs Value,Estonia,2021,10,300214,"IMMUNOLOGICAL PRODUCTS, MIXED, NOT PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",12.574
General Customs Value,Estonia,2024,12,300214,"IMMUNOLOGICAL PRODUCTS, MIXED, NOT PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",4.5
General Customs Value,Estonia,2020,1,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",2.65
General Customs Value,Estonia,2021,1,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",9.38
General Customs Value,Estonia,2023,1,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",5.71
General Customs Value,Estonia,2024,3,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",2.2
General Customs Value,Estonia,2020,4,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",7.613
General Customs Value,Estonia,2021,4,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",2.553
General Customs Value,Estonia,2023,4,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",2.2
General Customs Value,Estonia,2021,5,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",2.755
General Customs Value,Estonia,2022,5,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",3.988
General Customs Value,Estonia,2024,5,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",2.2
General Customs Value,Estonia,2025,5,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",2.55
General Customs Value,Estonia,2023,6,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",3.06
General Customs Value,Estonia,2020,7,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",2.2
General Customs Value,Estonia,2022,7,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",3.568
General Customs Value,Estonia,2021,8,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",9.191
General Customs Value,Estonia,2023,8,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",2.75
General Customs Value,Estonia,2024,8,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",2.2
General Customs Value,Estonia,2022,9,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",2.2
General Customs Value,Estonia,2021,10,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",4.859
General Customs Value,Estonia,2022,10,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",3.193
General Customs Value,Estonia,2022,11,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",3.085
General Customs Value,Estonia,2021,12,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",4.218
General Customs Value,Estonia,2022,12,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",2.357
General Customs Value,Estonia,2023,12,300215,"IMMUNOLOGICAL PRODUCTS, PUT UP IN MEASURED DOSES OR IN FORMS OR PACKINGS FOR RETAIL SALE",2.2
General Customs Value,Estonia,2021,3,300219,"BLOOD FRACTIONS, NESOI WHETHER OR NOT MODIFIED OR OBTAINED BY MEANS OF BIOTECHNOLOGICAL PROCESSES",3.298
General Customs Value,Estonia,2025,1,300249,"VACCINES, TOXINS, CULTURES OF MICRO-ORGANISMS EXCLUDING YEASTS, AND SIMILAR PRODUCTS, NESOI",119.503
General Customs Value,Estonia,2024,3,300249,"VACCINES, TOXINS, CULTURES OF MICRO-ORGANISMS EXCLUDING YEASTS, AND SIMILAR PRODUCTS, NESOI",150.485
General Customs Value,Estonia,2025,3,300249,"VACCINES, TOXINS, CULTURES OF MICRO-ORGANISMS EXCLUDING YEASTS, AND SIMILAR PRODUCTS, NESOI",73.847
General Customs Value,Estonia,2023,5,300249,"VACCINES, TOXINS, CULTURES OF MICRO-ORGANISMS EXCLUDING YEASTS, AND SIMILAR PRODUCTS, NESOI",19.034
General Customs Value,Estonia,2023,10,300249,"VACCINES, TOXINS, CULTURES OF MICRO-ORGANISMS EXCLUDING YEASTS, AND SIMILAR PRODUCTS, NESOI",184.247
General Customs Value,Estonia,2024,11,300249,"VACCINES, TOXINS, CULTURES OF MICRO-ORGANISMS EXCLUDING YEASTS, AND SIMILAR PRODUCTS, NESOI",24.561
General Customs Value,Estonia,2024,12,300249,"VACCINES, TOXINS, CULTURES OF MICRO-ORGANISMS EXCLUDING YEASTS, AND SIMILAR PRODUCTS, NESOI",86.739
General Customs Value,Estonia,2021,2,300290,"HUMAN BLOOD; ANIMAL BLOOD PREPARED FOR THERAPEUTIC, ETC. USES; TOXINS, CULTURES OF MICRO-ORGANISMS (EXCLUDING YEASTS) AND SIMILAR PRODUCTS NESOI",117.483
General Customs Value,Estonia,2020,3,300290,"HUMAN BLOOD; ANIMAL BLOOD PREPARED FOR THERAPEUTIC, ETC. USES; TOXINS, CULTURES OF MICRO-ORGANISMS (EXCLUDING YEASTS) AND SIMILAR PRODUCTS NESOI",2.777
General Customs Value,Estonia,2021,3,300290,"HUMAN BLOOD; ANIMAL BLOOD PREPARED FOR THERAPEUTIC, ETC. USES; TOXINS, CULTURES OF MICRO-ORGANISMS (EXCLUDING YEASTS) AND SIMILAR PRODUCTS NESOI",7.551
General Customs Value,Estonia,2021,4,300290,"HUMAN BLOOD; ANIMAL BLOOD PREPARED FOR THERAPEUTIC, ETC. USES; TOXINS, CULTURES OF MICRO-ORGANISMS (EXCLUDING YEASTS) AND SIMILAR PRODUCTS NESOI",2.565
General Customs Value,Estonia,2020,5,300290,"HUMAN BLOOD; ANIMAL BLOOD PREPARED FOR THERAPEUTIC, ETC. USES; TOXINS, CULTURES OF MICRO-ORGANISMS (EXCLUDING YEASTS) AND SIMILAR PRODUCTS NESOI",8.25
General Customs Value,Estonia,2022,5,300290,"HUMAN BLOOD; ANIMAL BLOOD PREPARED FOR THERAPEUTIC, ETC. USES; TOXINS, CULTURES OF MICRO-ORGANISMS (EXCLUDING YEASTS) AND SIMILAR PRODUCTS NESOI",42.517
General Customs Value,Estonia,2020,6,300290,"HUMAN BLOOD; ANIMAL BLOOD PREPARED FOR THERAPEUTIC, ETC. USES; TOXINS, CULTURES OF MICRO-ORGANISMS (EXCLUDING YEASTS) AND SIMILAR PRODUCTS NESOI",3.3
General Customs Value,Estonia,2020,7,300290,"HUMAN BLOOD; ANIMAL BLOOD PREPARED FOR THERAPEUTIC, ETC. USES; TOXINS, CULTURES OF MICRO-ORGANISMS (EXCLUDING YEASTS) AND SIMILAR PRODUCTS NESOI",2.918
General Customs Value,Estonia,2022,8,300290,"HUMAN BLOOD; ANIMAL BLOOD PREPARED FOR THERAPEUTIC, ETC. USES; TOXINS, CULTURES OF MICRO-ORGANISMS (EXCLUDING YEASTS) AND SIMILAR PRODUCTS NESOI",38.527
General Customs Value,Estonia,2020,9,300290,"HUMAN BLOOD; ANIMAL BLOOD PREPARED FOR THERAPEUTIC, ETC. USES; TOXINS, CULTURES OF MICRO-ORGANISMS (EXCLUDING YEASTS) AND SIMILAR PRODUCTS NESOI",14.043
General Customs Value,Estonia,2024,9,300290,"HUMAN BLOOD; ANIMAL BLOOD PREPARED FOR THERAPEUTIC, ETC. USES; TOXINS, CULTURES OF MICRO-ORGANISMS (EXCLUDING YEASTS) AND SIMILAR PRODUCTS NESOI",11.418
General Customs Value,Estonia,2021,11,300290,"HUMAN BLOOD; ANIMAL BLOOD PREPARED FOR THERAPEUTIC, ETC. USES; TOXINS, CULTURES OF MICRO-ORGANISMS (EXCLUDING YEASTS) AND SIMILAR PRODUCTS NESOI",2.2
General Customs Value,Estonia,2022,11,300290,"HUMAN BLOOD; ANIMAL BLOOD PREPARED FOR THERAPEUTIC, ETC. USES; TOXINS, CULTURES OF MICRO-ORGANISMS (EXCLUDING YEASTS) AND SIMILAR PRODUCTS NESOI",2.256
General Customs Value,Estonia,2020,12,300290,"HUMAN BLOOD; ANIMAL BLOOD PREPARED FOR THERAPEUTIC, ETC. USES; TOXINS, CULTURES OF MICRO-ORGANISMS (EXCLUDING YEASTS) AND SIMILAR PRODUCTS NESOI",66.84
General Customs Value,Estonia,2021,12,300290,"HUMAN BLOOD; ANIMAL BLOOD PREPARED FOR THERAPEUTIC, ETC. USES; TOXINS, CULTURES OF MICRO-ORGANISMS (EXCLUDING YEASTS) AND SIMILAR PRODUCTS NESOI",3.3
General Customs Value,Estonia,2022,12,300290,"HUMAN BLOOD; ANIMAL BLOOD PREPARED FOR THERAPEUTIC, ETC. USES; TOXINS, CULTURES OF MICRO-ORGANISMS (EXCLUDING YEASTS) AND SIMILAR PRODUCTS NESOI",4.888
General Customs Value,Estonia,2024,10,300450,"MEDICAMENTS, IN MEASURED DOSES, ETC., CONTAINING NATURAL OR SYNTHETIC VITAMINS AND THEIR DERIVATIVES",4.174
General Customs Value,Estonia,2020,12,300450,"MEDICAMENTS, IN MEASURED DOSES, ETC., CONTAINING NATURAL OR SYNTHETIC VITAMINS AND THEIR DERIVATIVES",8.747
General Customs Value,Estonia,2024,9,300490,"MEDICAMENTS, IN MEASURED DOSES, ETC. (EXCLUDING VACCINES, ETC., COATED BANDAGES ETC. AND PHARMACEUTICAL GOODS), NESOI",5.558
General Customs Value,Estonia,2020,10,300490,"MEDICAMENTS, IN MEASURED DOSES, ETC. (EXCLUDING VACCINES, ETC., COATED BANDAGES ETC. AND PHARMACEUTICAL GOODS), NESOI",11.701
General Customs Value,Estonia,2020,5,300510,ADHESIVE DRESSINGS AND OTHER ARTICLES HAVING AN ADHESIVE LAYER,2.422
General Customs Value,Estonia,2021,4,310100,"ANIMAL OR VEGETABLE FERTILIZERS, INCLUDING MIXED OR CHEMICALLY TREATED; FERTILIZERS MADE BY MIXING OR CHEMICALLY TREATING ANIMAL OR VEGETABLE PRODUCTS",112.32
General Customs Value,Estonia,2024,9,310100,"ANIMAL OR VEGETABLE FERTILIZERS, INCLUDING MIXED OR CHEMICALLY TREATED; FERTILIZERS MADE BY MIXING OR CHEMICALLY TREATING ANIMAL OR VEGETABLE PRODUCTS",23.295
General Customs Value,Estonia,2021,8,310280,MIXTURES OF UREA AND AMMONIUM NITRATE IN AQUEOUS OR AMMONIACAL SOLUTION,39.672
General Customs Value,Estonia,2024,3,310490,"POTASSIC MINERAL OR CHEMICAL FERTILIZER, NESOI",71.75
General Customs Value,Estonia,2021,3,310510,"FERTILIZING MATERIALS, IN TABLETS OR SIMILAR FORMS OR IN PACKAGES OF A GROSS WEIGHT NOT EXCEEDING 10 KG",4.481
General Customs Value,Estonia,2022,4,310510,"FERTILIZING MATERIALS, IN TABLETS OR SIMILAR FORMS OR IN PACKAGES OF A GROSS WEIGHT NOT EXCEEDING 10 KG",55.938
General Customs Value,Estonia,2023,4,310510,"FERTILIZING MATERIALS, IN TABLETS OR SIMILAR FORMS OR IN PACKAGES OF A GROSS WEIGHT NOT EXCEEDING 10 KG",3.412
General Customs Value,Estonia,2024,4,310510,"FERTILIZING MATERIALS, IN TABLETS OR SIMILAR FORMS OR IN PACKAGES OF A GROSS WEIGHT NOT EXCEEDING 10 KG",36.499
General Customs Value,Estonia,2022,5,310510,"FERTILIZING MATERIALS, IN TABLETS OR SIMILAR FORMS OR IN PACKAGES OF A GROSS WEIGHT NOT EXCEEDING 10 KG",83.53
General Customs Value,Estonia,2023,6,310510,"FERTILIZING MATERIALS, IN TABLETS OR SIMILAR FORMS OR IN PACKAGES OF A GROSS WEIGHT NOT EXCEEDING 10 KG",89.161
General Customs Value,Estonia,2023,8,310510,"FERTILIZING MATERIALS, IN TABLETS OR SIMILAR FORMS OR IN PACKAGES OF A GROSS WEIGHT NOT EXCEEDING 10 KG",35.91
General Customs Value,Estonia,2024,2,310590,"FERTILIZERS, NESOI",110.96
General Customs Value,Estonia,2023,3,310590,"FERTILIZERS, NESOI",166.44
General Customs Value,Estonia,2025,3,310590,"FERTILIZERS, NESOI",341.222
General Customs Value,Estonia,2022,4,310590,"FERTILIZERS, NESOI",16.074
General Customs Value,Estonia,2022,6,310590,"FERTILIZERS, NESOI",49.35
General Customs Value,Estonia,2024,6,310590,"FERTILIZERS, NESOI",158.779
General Customs Value,Estonia,2024,6,320110,QUEBRACHO EXTRACT,10.813
General Customs Value,Estonia,2023,7,320110,QUEBRACHO EXTRACT,19.881
General Customs Value,Estonia,2023,8,320110,QUEBRACHO EXTRACT,3.262
General Customs Value,Estonia,2021,3,320417,PIGMENTS AND PREPARATIONS BASED THEREON,2.724
General Customs Value,Estonia,2022,3,320417,PIGMENTS AND PREPARATIONS BASED THEREON,4.691
General Customs Value,Estonia,2020,9,320417,PIGMENTS AND PREPARATIONS BASED THEREON,43.481
General Customs Value,Estonia,2021,1,320710,"PREPARED PIGMENTS, PREPARED OPACIFIERS, PREPARED COLORS AND SIMILAR PREPARATIONS",14.167
General Customs Value,Estonia,2020,11,320890,"PAINTS AND VARNISHES (INCLUDING ENAMELS AND LACQUERS) BASED ON SYNTHETIC AND OTHER POLYMERS IN A NONAQUEOUS MEDIUM, NESOI",5.582
General Customs Value,Estonia,2025,4,320910,"PAINTS AND VARNISHES (INCLUDING ENAMELS AND LACQUERS) BASED ON SYNTHETIC AND OTHER POLYMERS IN AN AQUEOUS MEDIUM, BASED ON ACRYLIC OR VINYL POLYMERS",2.762
General Customs Value,Estonia,2023,10,321000,"PAINTS AND VARNISHES (INCLUDING ENAMELS, LACQUERS AND DISTEMPERS); PREPARED WATER PIGMENTS OF A KIND USED FOR FINISHING LEATHER",5.881
General Customs Value,Estonia,2024,10,321000,"PAINTS AND VARNISHES (INCLUDING ENAMELS, LACQUERS AND DISTEMPERS); PREPARED WATER PIGMENTS OF A KIND USED FOR FINISHING LEATHER",8.715
General Customs Value,Estonia,2022,4,321310,"ARTISTS', STUDENTS' OR SIGNBOARD PAINTERS' COLORS IN SETS",2.36
General Customs Value,Estonia,2020,1,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",676.234
General Customs Value,Estonia,2021,1,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",1484.254
General Customs Value,Estonia,2022,1,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",3014.969
General Customs Value,Estonia,2023,1,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",4310.377
General Customs Value,Estonia,2024,1,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",2442.109
General Customs Value,Estonia,2025,1,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",1785.427
General Customs Value,Estonia,2020,2,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",898.854
General Customs Value,Estonia,2021,2,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",1467.209
General Customs Value,Estonia,2022,2,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",843.966
General Customs Value,Estonia,2023,2,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",2929.741
General Customs Value,Estonia,2024,2,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",1775.358
General Customs Value,Estonia,2025,2,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",1231.232
General Customs Value,Estonia,2020,3,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",943.751
General Customs Value,Estonia,2021,3,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",2223.582
General Customs Value,Estonia,2022,3,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",2405.83
General Customs Value,Estonia,2023,3,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",2443.645
General Customs Value,Estonia,2024,3,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",2310.956
General Customs Value,Estonia,2025,3,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",2549.817
General Customs Value,Estonia,2020,4,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",1230.92
General Customs Value,Estonia,2021,4,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",541.52
General Customs Value,Estonia,2022,4,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",4465.864
General Customs Value,Estonia,2023,4,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",2201.199
General Customs Value,Estonia,2024,4,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",3413.734
General Customs Value,Estonia,2025,4,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",3289.227
General Customs Value,Estonia,2020,5,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",821.14
General Customs Value,Estonia,2021,5,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",1085.733
General Customs Value,Estonia,2022,5,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",5474.271
General Customs Value,Estonia,2023,5,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",2427.829
General Customs Value,Estonia,2024,5,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",2441.178
General Customs Value,Estonia,2025,5,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",3079.943
General Customs Value,Estonia,2020,6,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",733.785
General Customs Value,Estonia,2021,6,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",2973.787
General Customs Value,Estonia,2022,6,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",2977.243
General Customs Value,Estonia,2023,6,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",1996.769
General Customs Value,Estonia,2024,6,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",1770.985
General Customs Value,Estonia,2020,7,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",867.844
General Customs Value,Estonia,2021,7,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",2571.895
General Customs Value,Estonia,2022,7,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",3281.978
General Customs Value,Estonia,2023,7,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",1447.681
General Customs Value,Estonia,2024,7,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",2598.502
General Customs Value,Estonia,2020,8,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",1310.552
General Customs Value,Estonia,2021,8,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",1243.682
General Customs Value,Estonia,2022,8,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",4925.331
General Customs Value,Estonia,2023,8,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",1421.984
General Customs Value,Estonia,2024,8,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",3640.681
General Customs Value,Estonia,2020,9,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",830.19
General Customs Value,Estonia,2021,9,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",3030.755
General Customs Value,Estonia,2022,9,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",6377.476
General Customs Value,Estonia,2023,9,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",1277.936
General Customs Value,Estonia,2024,9,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",2734.102
General Customs Value,Estonia,2020,10,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",641.389
General Customs Value,Estonia,2021,10,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",4364.176
General Customs Value,Estonia,2022,10,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",2327.077
General Customs Value,Estonia,2023,10,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",1870.439
General Customs Value,Estonia,2024,10,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",3406.002
General Customs Value,Estonia,2020,11,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",990.142
General Customs Value,Estonia,2021,11,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",1672.517
General Customs Value,Estonia,2022,11,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",1523.562
General Customs Value,Estonia,2023,11,321410,"MASTICS (INCLUDING GLAZIERS' PUTTY, GRAFTING PUTTY, RESIN CEMENTS AND CAULKIING COMPOUNDS); PAINTERS' FILLINGS",2851.381
